sample_index,true_label,number_of_agents_correct,number_of_agents_wrong,trust_selected_agent,trust_prediction,trust_correct,General Traffic Agent_prediction,General Traffic Agent_correct,Attack Recall Agent_prediction,Attack Recall Agent_correct,Normal Behavior Agent_prediction,Normal Behavior Agent_correct,Hard-Case Agent_prediction,Hard-Case Agent_correct
4983,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
4984,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
4985,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
4986,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4987,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4988,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4989,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4990,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
4991,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4992,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4993,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4994,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4995,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
4996,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4997,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
4998,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
4999,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5000,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
5001,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5002,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5003,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5004,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5005,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5006,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5007,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5008,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
5009,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5010,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5011,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5012,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5013,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5014,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5015,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5016,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5017,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
5018,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5019,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5020,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5021,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5022,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5023,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5024,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5025,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5026,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
5027,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5028,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5029,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5030,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5031,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5032,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5033,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5034,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5035,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5036,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5037,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5038,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
5039,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5040,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5041,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5042,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5043,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5044,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5045,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5046,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5047,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5048,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5049,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5050,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5051,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5052,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5053,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5054,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5055,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5056,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5057,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5058,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5059,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5060,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5061,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
5062,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5063,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5064,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5065,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5066,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5067,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5068,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5069,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5070,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5071,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5072,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
5073,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5074,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5075,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5076,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5077,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5078,0,3,1,General Traffic Agent,0,True,0,True,0,True,0,True,1,False
5079,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5080,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5081,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5082,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5083,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5084,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5085,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5086,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5087,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
5088,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5089,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5090,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5091,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5092,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5093,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5094,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5095,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5096,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5097,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5098,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5099,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5100,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5101,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5102,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5103,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5104,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5105,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5106,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5107,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5108,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5109,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5110,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5111,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5112,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5113,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5114,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5115,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5116,0,2,2,Attack Recall Agent,1,False,0,True,1,False,0,True,1,False
5117,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
5118,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5119,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5120,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5121,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5122,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5123,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5124,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5125,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5126,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5127,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5128,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5129,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5130,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5131,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5132,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5133,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5134,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5135,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5136,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5137,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5138,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5139,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5140,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5141,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5142,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5143,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5144,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5145,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5146,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5147,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5148,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5149,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5150,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5151,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5152,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5153,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5154,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5155,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5156,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5157,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5158,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5159,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5160,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
5161,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5162,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5163,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5164,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5165,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5166,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5167,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5168,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5169,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5170,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5171,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5172,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5173,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5174,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5175,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5176,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5177,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5178,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5179,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5180,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5181,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5182,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5183,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5184,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5185,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5186,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5187,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5188,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5189,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5190,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5191,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5192,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5193,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5194,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
5195,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5196,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5197,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5198,0,1,3,Hard-Case Agent,1,False,1,False,0,True,1,False,1,False
5199,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5200,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5201,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5202,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5203,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5204,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5205,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5206,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
5207,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5208,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5209,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5210,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5211,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5212,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5213,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5214,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5215,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5216,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5217,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5218,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5219,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
5220,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5221,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5222,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5223,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5224,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5225,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5226,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5227,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5228,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5229,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5230,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5231,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5232,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5233,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5234,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5235,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
5236,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5237,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5238,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
5239,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5240,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5241,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5242,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5243,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5244,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5245,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5246,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5247,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5248,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5249,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
5250,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5251,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5252,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5253,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5254,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5255,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5256,0,3,1,Hard-Case Agent,1,False,0,True,0,True,0,True,1,False
5257,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5258,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5259,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5260,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5261,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5262,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5263,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5264,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5265,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5266,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5267,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5268,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5269,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
5270,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5271,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5272,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5273,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5274,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5275,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5276,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5277,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5278,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
5279,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5280,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5281,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5282,0,1,3,Hard-Case Agent,0,True,1,False,1,False,1,False,0,True
5283,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5284,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5285,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5286,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5287,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5288,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5289,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5290,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5291,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5292,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5293,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5294,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5295,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5296,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5297,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5298,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5299,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5300,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5301,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5302,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5303,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
5304,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5305,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5306,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5307,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
5308,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5309,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5310,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
5311,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5312,1,2,2,Hard-Case Agent,1,True,0,False,0,False,1,True,1,True
5313,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
5314,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
5315,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
5316,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
5317,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
5318,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
5319,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
